7284,0,0.826504,0.607554,0.245839,0.339309
4744,0,0.436652,0.405421,0.149379,0.373702
4744,0,0.735579,0.614263,0.410876,0.326144
594,2,0.825000,0.622266,0.234375,0.285156
594,0,0.811719,0.609766,0.279687,0.353906
4637,0,0.599125,0.538712,0.321913,0.462940
4637,0,0.277543,0.432344,0.111852,0.314024
4562,0,0.602706,0.579931,0.384532,0.404087
4562,0,0.415317,0.393766,0.173595,0.326957
4562,2,0.419646,0.316609,0.148789,0.128028
7428,0,0.498214,0.449405,0.169048,0.420238
7428,1,0.533036,0.282143,0.085714,0.071429
7428,2,0.489286,0.403571,0.133929,0.164286
1195,
1477,0,0.190385,0.606731,0.350000,0.353846
1477,1,0.075000,0.485577,0.103846,0.096154
1477,2,0.198077,0.666346,0.265385,0.219231
4446,0,0.270073,0.438564,0.104623,0.329684
4446,0,0.428832,0.399635,0.098540,0.358881
4209,0,0.437060,0.396567,0.138204,0.360035
4209,1,0.461620,0.240845,0.079577,0.040845
4209,2,0.426408,0.355986,0.111972,0.164085
4209,0,0.256338,0.462676,0.081690,0.392958
1356,0,0.326923,0.485577,0.150000,0.392308
3607,0,0.471019,0.423885,0.201274,0.410828
3607,1,0.534395,0.242038,0.071975,0.047134
3607,2,0.451911,0.364650,0.135032,0.195541
4992,0,0.758264,0.678631,0.248748,0.215359
4992,0,0.338397,0.487479,0.150250,0.414023
2620,0,0.318750,0.540625,0.198437,0.368750
2141,0,0.307506,0.588378,0.225182,0.392252
5768,0,0.691839,0.627893,0.464068,0.315469
5768,1,0.837393,0.612058,0.163216,0.257004
5768,2,0.613886,0.624848,0.271620,0.270402
3432,0,0.353157,0.618943,0.000000,0.030837
2590,0,0.328571,0.571429,0.214286,0.420779
2236,0,0.267606,0.588028,0.292254,0.387324
3548,0,0.314650,0.422611,0.144586,0.408280
3548,1,0.297134,0.240764,0.108280,0.044586
3548,2,0.316561,0.418153,0.136943,0.181529
6036,0,0.779880,0.613546,0.201195,0.338645
6036,0,0.439243,0.495020,0.145418,0.424303
6036,2,0.438247,0.465139,0.131474,0.181275
910,0,0.355078,0.602344,0.216406,0.353125
910,0,0.298828,0.417969,0.113281,0.307812
177,0,0.703317,0.616708,0.305897,0.336609
2837,
5281,0,0.457813,0.397656,0.115625,0.357812
6837,1,0.463325,0.273839,0.080685,0.068460
6837,1,0.679707,0.447433,0.188264,0.119804
6837,2,0.459046,0.407702,0.130807,0.179707
6837,2,0.606357,0.656479,0.232274,0.251834
6837,0,0.459046,0.445599,0.138142,0.421760
6837,0,0.632029,0.583741,0.290954,0.402200
2666,1,0.270313,0.342578,0.068750,0.080469
2666,1,0.096875,0.463672,0.106250,0.105469
2666,2,0.257031,0.640625,0.329688,0.265625
2666,0,0.323047,0.500000,0.185156,0.403125
2666,0,0.233203,0.593750,0.386719,0.373437
2234,0,0.258803,0.585387,0.281690,0.375000
2916,
853,0,0.314599,0.603359,0.251938,0.351421
4546,0,0.638367,0.579117,0.353011,0.390726
2915,
1112,0,0.307692,0.507444,0.200993,0.382134
5127,0,0.447412,0.404424,0.163815,0.367279
2694,1,0.207257,0.443182,0.095574,0.102553
2694,2,0.340379,0.608169,0.291109,0.324206
2694,0,0.321950,0.582594,0.338499,0.390402
612,0,0.305469,0.485156,0.181250,0.364063
4122,0,0.370625,0.389219,0.122656,0.342187
216,0,0.607450,0.514400,0.240448,0.382082
216,1,0.691442,0.365355,0.065876,0.078502
216,2,0.575061,0.468836,0.172376,0.194335
6446,0,0.406242,0.501076,0.098197,0.453323
6446,0,0.634921,0.554210,0.289212,0.457358
6446,1,0.698144,0.380683,0.154695,0.102233
6446,2,0.609362,0.612725,0.224644,0.294592
4379,0,0.267032,0.441606,0.096107,0.326034
4379,0,0.434915,0.440998,0.132603,0.375912
914,0,0.355078,0.600781,0.172656,0.354687
914,0,0.301172,0.412891,0.103906,0.305469
6293,0,0.536170,0.479787,0.161702,0.397872
6293,0,0.570213,0.547872,0.289362,0.461702
6293,1,0.526596,0.389362,0.151064,0.119149
6293,2,0.570213,0.642553,0.268085,0.268085
1349,﻿
1253,0,0.186725,0.636476,0.291563,0.334988
2667,1,0.266797,0.358203,0.069531,0.082031
2667,1,0.100391,0.462109,0.105469,0.105469
2667,2,0.257031,0.639844,0.329688,0.265625
2667,0,0.320703,0.507813,0.186719,0.395313
2667,0,0.234766,0.591016,0.385156,0.377344
2047,0,0.337772,0.504843,0.122276,0.336562
567,0,0.691016,0.570313,0.277344,0.432812
7443,0,0.521577,0.462674,0.158482,0.445188
7443,1,0.555432,0.277530,0.087798,0.066964
7443,2,0.513393,0.432044,0.130952,0.161706
403,0,0.586332,0.502157,0.197811,0.434203
403,1,0.648762,0.326091,0.065937,0.075056
403,2,0.555819,0.454107,0.131173,0.171156
403,0,0.655075,0.582474,0.280584,0.391414
403,2,0.655426,0.637539,0.275673,0.275673
3368,0,0.375184,0.389868,0.096916,0.348018
3386,0,0.436858,0.427313,0.140969,0.405286
2678,1,0.123047,0.569922,0.108594,0.163281
2678,1,0.276172,0.301563,0.052344,0.048438
2678,2,0.361328,0.624219,0.250781,0.289063
2678,0,0.277734,0.619141,0.435156,0.316406
2678,0,0.304846,0.445010,0.126880,0.347832
5408,0,0.443489,0.433529,0.138394,0.422520
6023,0,0.854582,0.631474,0.243028,0.290837
6023,0,0.439243,0.491036,0.141434,0.420319
6023,2,0.439243,0.462151,0.125498,0.179283
5684,0,0.422655,0.408039,0.137637,0.377588
161,0,0.537469,0.520885,0.210074,0.420147
161,1,0.581081,0.346437,0.098280,0.066339
161,2,0.558354,0.541155,0.153563,0.202703
2687,2,0.295823,0.620205,0.296675,0.292413
2687,1,0.104007,0.479540,0.100597,0.121910
2687,0,0.264280,0.595055,0.431373,0.361466
7785,0,0.437121,0.578030,0.216667,0.392424
7785,0,0.618939,0.545455,0.265152,0.448485
7785,2,0.411364,0.616667,0.146970,0.172727
7785,2,0.603030,0.568182,0.224242,0.281818
7785,1,0.702273,0.361364,0.086364,0.074242
4974,0,0.520367,0.472454,0.113523,0.427379
4974,0,0.328381,0.456594,0.123539,0.402337
3547,0,0.315866,0.419224,0.142444,0.400695
3547,1,0.298205,0.240591,0.104806,0.042270
3547,2,0.316155,0.417776,0.136074,0.181239
5760,0,0.426309,0.439099,0.205847,0.444580
5760,1,0.485384,0.244823,0.102314,0.051157
5760,2,0.408039,0.383678,0.147381,0.238733
6823,0,0.440098,0.490831,0.114914,0.426650
6823,1,0.599633,0.305012,0.067237,0.045232
6823,2,0.589853,0.436430,0.135697,0.183374
6823,0,0.571516,0.469438,0.179707,0.383863
1830,0,0.269801,0.663148,0.354289,0.234922
1830,0,0.319426,0.476516,0.166320,0.391531
1830,2,0.327832,0.441191,0.121586,0.166758
1830,1,0.269711,0.315996,0.061250,0.064477
6015,0,0.815737,0.612550,0.217131,0.328685
6015,0,0.437251,0.495020,0.149402,0.420319
6015,2,0.439243,0.468127,0.133466,0.175299
6829,1,0.597188,0.338020,0.111247,0.084352
6829,2,0.522616,0.488386,0.160147,0.209046
6829,0,0.547677,0.512836,0.217604,0.438875
7746,0,0.772791,0.615007,0.251052,0.326788
7746,1,0.810659,0.542777,0.138850,0.171108
7746,2,0.776999,0.711080,0.225806,0.115007
6914,0,0.599509,0.569410,0.203931,0.438575
6914,0,0.654177,0.613636,0.296069,0.342752
2479,1,0.274675,0.329221,0.062338,0.081818
2479,2,0.310390,0.437662,0.123377,0.174026
2479,0,0.306494,0.455195,0.154545,0.351948
7165,0,0.903009,0.640205,0.193982,0.284251
7165,1,0.503841,0.264405,0.094750,0.057618
7165,1,0.606274,0.491677,0.171575,0.128041
7165,2,0.435980,0.427657,0.117798,0.220230
7165,2,0.481434,0.699744,0.193342,0.172855
7165,0,0.461588,0.426376,0.181818,0.386684
7165,0,0.535211,0.605634,0.308579,0.355954
7165,0,0.611396,0.466069,0.115237,0.361076
5839,0,0.479620,0.464517,0.131781,0.441752
4178,0,0.424531,0.385703,0.146094,0.333594
2216,0,0.263204,0.584507,0.241197,0.408451
6407,0,0.422518,0.487893,0.125908,0.423729
6407,0,0.613801,0.529056,0.271186,0.501211
6407,0,0.584746,0.583535,0.377724,0.397094
6407,1,0.657385,0.480630,0.217918,0.176755
6407,1,0.657385,0.322034,0.111380,0.067797
6407,2,0.583535,0.693705,0.355932,0.171913
6407,2,0.627119,0.549637,0.278450,0.237288
6963,0,0.430590,0.495086,0.146192,0.405405
6963,0,0.480958,0.593980,0.217445,0.377150
6963,0,0.661548,0.568182,0.195332,0.428747
6963,0,0.877764,0.626536,0.244472,0.314496
1506,0,0.317308,0.482692,0.184615,0.413462
1506,1,0.254808,0.306319,0.056319,0.053571
1506,2,0.305769,0.410577,0.146154,0.150000
2464,0,0.315584,0.477922,0.138961,0.324675
4655,0,0.523417,0.557924,0.330956,0.444568
4655,0,0.422469,0.428710,0.138287,0.411322
5657,0,0.422655,0.432400,0.218027,0.392205
481,1,0.510156,0.383203,0.165625,0.138281
481,2,0.486328,0.659375,0.225781,0.243750
481,0,0.489844,0.548438,0.243750,0.478125
481,2,0.884766,0.691797,0.230468,0.180469
481,0,0.859766,0.625781,0.280468,0.325000
3325,0,0.399413,0.440529,0.154185,0.396476
5099,0,0.799165,0.722871,0.300501,0.116861
5516,0,0.519101,0.530337,0.173034,0.462921
5516,0,0.439326,0.451685,0.161798,0.413483
5516,2,0.441573,0.416854,0.139326,0.208989
3571,0,0.347452,0.444586,0.179618,0.443312
3571,1,0.316242,0.256051,0.112102,0.063694
3571,2,0.358599,0.433121,0.147134,0.191083
5391,0,0.407422,0.382031,0.121094,0.331250
2689,1,0.100703,0.481138,0.102302,0.119885
2689,2,0.294118,0.622203,0.306905,0.294917
2689,0,0.254156,0.595428,0.423593,0.366049
6835,1,0.477995,0.255501,0.078240,0.048900
6835,1,0.545844,0.320905,0.116137,0.074572
6835,2,0.468215,0.393032,0.114914,0.160147
6835,2,0.507335,0.478606,0.163814,0.223716
6835,0,0.468215,0.432152,0.122249,0.409535
6835,0,0.514670,0.495110,0.185819,0.430318
6835,0,0.880196,0.595355,0.176039,0.366748
2222,0,0.313380,0.492077,0.186620,0.392606
336,0,0.578265,0.470942,0.194304,0.380191
336,1,0.639292,0.317673,0.069444,0.068042
336,2,0.549505,0.451652,0.129770,0.183081
336,0,0.672612,0.576862,0.286195,0.408249
336,2,0.686991,0.618599,0.250421,0.275673
7869,0,0.533333,0.591667,0.263636,0.353030
7869,2,0.511364,0.653030,0.207576,0.215152
7869,1,0.561364,0.500000,0.189394,0.163636
7869,0,0.515152,0.434848,0.139394,0.363636
7869,2,0.515152,0.396970,0.127273,0.172727
7869,1,0.546970,0.292424,0.063636,0.069697
1173,
2890,
4987,0,0.260768,0.447412,0.095159,0.353923
4987,0,0.515359,0.575125,0.176962,0.425710
1075,0,0.261719,0.622266,0.242188,0.339844
1075,0,0.300781,0.480859,0.135937,0.355469
1495,2,0.300000,0.531731,0.265385,0.211538
1495,1,0.281731,0.353846,0.090385,0.071154
1495,0,0.310577,0.547115,0.301923,0.461538
2219,0,0.296655,0.495599,0.198944,0.371479
7697,0,0.786855,0.624079,0.278870,0.336609
4179,0,0.416197,0.383099,0.116901,0.329577
1898,0,0.320793,0.505867,0.145148,0.374344
2940,0,0.406569,0.422424,0.112118,0.351076
2940,0,0.537939,0.511891,0.159683,0.457531
7177,1,0.515365,0.295775,0.120359,0.081946
7177,1,0.457106,0.250960,0.062740,0.038412
7177,2,0.501921,0.457746,0.137004,0.239437
7177,2,0.407170,0.361716,0.067862,0.147247
7177,0,0.504481,0.483995,0.142125,0.466069
7177,0,0.578105,0.469270,0.066581,0.413572
7177,0,0.428297,0.419334,0.122919,0.377721
7563,2,0.495700,0.455160,0.153563,0.205160
7563,0,0.495700,0.493243,0.170762,0.448403
6314,0,0.521293,0.493519,0.132460,0.423017
6314,0,0.485686,0.548355,0.289133,0.464321
6314,0,0.697194,0.544794,0.196553,0.471443
6314,1,0.487822,0.399516,0.176613,0.155249
6314,2,0.485686,0.671557,0.277738,0.217918
863,0,0.299096,0.421189,0.094315,0.142119
7180,1,0.667093,0.427657,0.188220,0.179257
7180,1,0.510243,0.277849,0.071703,0.066581
7180,1,0.439181,0.250960,0.044814,0.038412
7180,2,0.548656,0.631882,0.281690,0.303457
7180,2,0.441101,0.419334,0.145967,0.188220
7180,2,0.419974,0.331626,0.108835,0.122919
7180,0,0.584507,0.559539,0.355954,0.445583
7180,0,0.473111,0.443662,0.207426,0.398207
7180,0,0.416773,0.361076,0.089629,0.266325
676,0,0.335917,0.589147,0.204134,0.382429
1215,
7440,0,0.517411,0.463839,0.157143,0.456250
7440,1,0.545982,0.269196,0.087500,0.061607
7440,2,0.509821,0.430357,0.134821,0.164286
350,0,0.573659,0.492146,0.194593,0.430036
350,1,0.629735,0.315749,0.076500,0.069816
350,2,0.545807,0.460951,0.132947,0.181967
350,0,0.661301,0.592413,0.319370,0.375074
350,2,0.667614,0.657401,0.297831,0.237671
7758,0,0.564496,0.547912,0.219902,0.464373
7758,2,0.563882,0.574939,0.203931,0.265356
7758,1,0.608108,0.360565,0.105651,0.079853
5535,0,0.492135,0.566292,0.213483,0.440449
5535,0,0.433708,0.488764,0.200000,0.420225
5535,2,0.421348,0.437079,0.157303,0.186517
7270,0,0.702305,0.587708,0.289373,0.384123
7270,0,0.918054,0.592830,0.144686,0.373880
5805,0,0.429963,0.395859,0.174178,0.355664
5805,1,0.457978,0.249086,0.098660,0.059683
5805,2,0.408648,0.360536,0.129111,0.170524
6693,0,0.431540,0.486553,0.129584,0.383863
6725,0,0.421149,0.492054,0.116137,0.404645
4782,0,0.421376,0.418305,0.149877,0.332924
4782,0,0.590909,0.635135,0.289926,0.262899
5242,0,0.503125,0.508203,0.259375,0.530469
4181,0,0.405634,0.373944,0.092958,0.316901
1058,0,0.298828,0.565625,0.171094,0.398438
5098,0,0.769115,0.698664,0.227045,0.168614
304,0,0.598682,0.493568,0.203914,0.403409
304,1,0.664970,0.330058,0.068813,0.071338
304,2,0.568063,0.463897,0.140152,0.183712
304,0,0.676965,0.575639,0.279672,0.408460
304,2,0.684541,0.606889,0.258207,0.280303
5936,0,0.456175,0.401394,0.127490,0.364542
5664,0,0.429354,0.427527,0.177832,0.394641
491,1,0.559766,0.375781,0.178906,0.129688
491,2,0.504297,0.666797,0.196094,0.233594
491,0,0.527734,0.546484,0.255469,0.485156
491,2,0.886328,0.689453,0.227344,0.186719
491,0,0.859766,0.625391,0.280468,0.322656
2083,0,0.308398,0.482987,0.169492,0.392507
2083,1,0.259972,0.324965,0.067542,0.068816
1805,2,0.343586,0.668445,0.168703,0.227000
1805,0,0.283523,0.581445,0.294125,0.406297
1805,1,0.201828,0.453813,0.125422,0.145734
5402,0,0.424469,0.415730,0.141074,0.397004
264,0,0.532813,0.492188,0.209375,0.406250
264,1,0.595703,0.327734,0.078906,0.069531
264,2,0.473828,0.486328,0.086719,0.147656
264,0,0.798438,0.612891,0.293750,0.333594
264,2,0.799219,0.675781,0.285938,0.201563
264,0,0.567903,0.453153,0.142602,0.414439
264,1,0.601697,0.279727,0.060160,0.061646
264,2,0.575702,0.353628,0.115122,0.096554
993,0,0.307812,0.466406,0.154688,0.357812
835,0,0.338501,0.468346,0.118863,0.326873
7257,0,0.664533,0.607554,0.326504,0.344430
3516,0,0.348307,0.431445,0.146162,0.425746
3516,1,0.330414,0.241242,0.097665,0.044055
3516,2,0.360138,0.383493,0.115711,0.172505
460,1,0.569531,0.378906,0.179688,0.129688
460,2,0.533203,0.660156,0.194531,0.235937
460,0,0.548438,0.546484,0.237500,0.477344
460,2,0.885938,0.699609,0.228124,0.164844
460,0,0.857422,0.627734,0.285156,0.317969
1117,0,0.311414,0.509926,0.205955,0.377171
2295,0,0.325704,0.494718,0.151408,0.376761
5103,0,0.383528,0.393656,0.085698,0.348358
236,0,0.611864,0.512695,0.229377,0.392466
236,1,0.691304,0.352237,0.064184,0.068392
236,2,0.575037,0.467714,0.152567,0.195181
236,0,0.801258,0.622649,0.296717,0.314604
236,2,0.796260,0.681572,0.274095,0.193603
6898,2,0.481663,0.438875,0.149144,0.168704
6898,0,0.481663,0.470049,0.154034,0.394866
3347,0,0.500734,0.484581,0.132159,0.414097
4690,0,0.434640,0.405291,0.137255,0.372810
5410,0,0.531990,0.508554,0.173424,0.503867
6316,0,0.509899,0.467170,0.155249,0.373166
6316,0,0.487822,0.549067,0.293405,0.462897
6316,0,0.687224,0.542658,0.196553,0.472867
6316,1,0.478564,0.400228,0.169492,0.153824
6316,2,0.488534,0.670845,0.277738,0.216493
705,0,0.321705,0.503230,0.162791,0.427649
4642,0,0.574162,0.540670,0.312370,0.454468
4642,0,0.278689,0.434159,0.113296,0.317155
7032,0,0.414005,0.474201,0.135135,0.444717
7032,0,0.575553,0.476658,0.133907,0.385749
7032,0,0.911548,0.624079,0.169533,0.316953
7032,1,0.431204,0.282555,0.088452,0.051597
7032,2,0.407248,0.432432,0.109337,0.223587
6277,0,0.539414,0.473500,0.130482,0.382029
6277,0,0.500404,0.484934,0.170837,0.445252
1151,
7817,0,0.443939,0.482576,0.157576,0.410606
7817,0,0.758333,0.584848,0.225758,0.375758
7817,2,0.433333,0.468182,0.130303,0.206061
7817,2,0.757576,0.657576,0.212121,0.218182
7817,1,0.443182,0.309848,0.074242,0.053030
1341,﻿
739,0,0.323643,0.479974,0.161499,0.357881
2944,0,0.289921,0.454700,0.150623,0.352208
2944,0,0.457531,0.426387,0.127973,0.359003
2944,0,0.543601,0.514156,0.164213,0.453001
4576,0,0.793837,0.643420,0.396565,0.269262
2133,0,0.338983,0.583535,0.181598,0.411622
7215,1,0.571703,0.320102,0.087068,0.058899
7215,1,0.482074,0.279770,0.071703,0.055058
7215,2,0.529449,0.446223,0.115237,0.177977
7215,2,0.460948,0.391805,0.119078,0.145967
7215,0,0.881882,0.626761,0.236236,0.311140
7215,0,0.542894,0.484635,0.149808,0.393086
7215,0,0.459027,0.421895,0.120359,0.346991
251,0,0.456250,0.467187,0.145313,0.420312
251,1,0.417969,0.290625,0.062500,0.060937
251,2,0.489757,0.425781,0.076736,0.160938
251,0,0.599219,0.460156,0.134375,0.395313
251,1,0.590234,0.303906,0.066406,0.075000
251,2,0.594141,0.403125,0.119531,0.165625
251,0,0.786719,0.605469,0.310937,0.343750
251,2,0.788672,0.667969,0.294531,0.209375
1459,﻿
197,0,0.614251,0.573710,0.270270,0.410319
4520,0,0.386861,0.417883,0.167883,0.358881
7519,0,0.527679,0.466071,0.154762,0.432143
7519,1,0.560417,0.280060,0.083333,0.055357
7519,2,0.513988,0.427083,0.120238,0.154167
953,0,0.304297,0.451953,0.142969,0.346094
2945,0,0.283692,0.469422,0.117780,0.331823
2945,0,0.461495,0.426954,0.131370,0.362401
2945,0,0.541336,0.513590,0.164213,0.454134
7310,0,0.830346,0.596671,0.222791,0.368758
6261,0,0.532813,0.505859,0.176563,0.367969
2963,
4704,0,0.430699,0.399971,0.140078,0.353460
964,0,0.275000,0.592578,0.259375,0.375781
5973,0,0.471637,0.400588,0.121799,0.365585
5973,1,0.497059,0.239518,0.066401,0.036995
5973,2,0.456744,0.348131,0.080630,0.134699
2496,0,0.247403,0.614286,0.296104,0.329870
1496,2,0.302885,0.524038,0.251923,0.211538
1496,1,0.279808,0.350962,0.086538,0.073077
1496,0,0.310577,0.545192,0.275000,0.473077
3570,0,0.338217,0.445860,0.186624,0.440764
3570,1,0.302548,0.261146,0.108917,0.067516
3570,2,0.351911,0.437898,0.147771,0.192994
108,0,0.444717,0.393735,0.171990,0.281327
108,1,0.484029,0.295455,0.063882,0.055283
108,2,0.420762,0.425676,0.087224,0.136364
108,0,0.688575,0.570639,0.244472,0.409091
2902,
5759,0,0.418392,0.447625,0.204629,0.461632
5759,1,0.474421,0.247259,0.102314,0.068210
5759,2,0.394641,0.385505,0.159562,0.220463
7511,0,0.525634,0.467886,0.146313,0.439228
7511,1,0.559332,0.279666,0.074309,0.058180
7511,2,0.518145,0.426267,0.124424,0.152074
348,0,0.579787,0.494374,0.187166,0.443405
348,1,0.633263,0.311293,0.075758,0.069816
